No,紙/WEB,問1,問2,問3,問3 その他,問4,問5,問6,問7 1つ目,問7 2つ目,問7 3つ目,問7 その他,問8 1人目,問8 2人目,問8 3人目,問8 4人目,問8 5人目,問8 未就学児,問8 小学生,問8 中学生,問8 高校生,問8 大学生等,問9,問10,問10 その他,問11 1つ目,問11 2つ目,問11 3つ目,問11 その他,問12 1つ目,問12 2つ目,問12 3つ目,問12 その他,問13① 1つ目,問13① 2つ目,問13① 3つ目,問13① その他,問13② 1つ目,問13② 2つ目,問13② 3つ目,問13② その他,問13③ 1つ目,問13③ 2つ目,問13③ 3つ目,問13③ その他,問13④ 1つ目,問13④ 2つ目,問13④ 3つ目,問13④ その他,問13⑤ 1つ目,問13⑤ 2つ目,問13⑤ 3つ目,問13⑤ その他,問13市 1つ目,問13市 2つ目,問13市 3つ目,問13市 その他,問14,問15-1 1-1重,問15-1 1-1満,問15-1 1-2重,問15-1 1-2満,問15-1 1-3重,問15-1 1-3満,問15-1 1-4重,問15-1 1-4満,問15-1 1-5重,問15-1 1-5満,問15-1 1-6重,問15-1 1-6満,問15-1 1-7重,問15-1 1-7満,問15-1 1-8重,問15-1 1-8満,問15-1 1-9重,問15-1 1-9満,問15-1 2-1重,問15-1 2-1満,問15-1 2-2重,問15-1 2-2満,問15-1 2-3重,問15-1 2-3満,問15-1 2-4重,問15-1 2-4満,問15-1 2-5重,問15-1 2-5満,問15-1 2-6重,問15-1 2-6満,問15-1 2-7重,問15-1 2-7満,問15-1 2-8重,問15-1 2-8満,問15-1 2-9重,問15-1 2-9満,問15-1 2-10重,問15-1 2-10満,問15-1 2-11重,問15-1 2-11満,問15-1 2-12重,問15-1 2-12満,問15-1 2-13重,問15-1 2-13満,問15-1 2-14重,問15-1 2-14満,問15-1 2-15重,問15-1 2-15満,問15-1 2-16重,問15-1 2-16満,問15-1 2-17重,問15-1 2-17満,問15-1 2-18重,問15-1 2-18満,問15-1 2-19重,問15-1 2-19満,問15-1 2-20重,問15-1 2-20満,問15-1 2-21重,問15-1 2-21満,問15-1 2-22重,問15-1 2-22満,問15-2 ①1つ目,問15-2 ①2つ目,問15-2 ①3つ目,問15-2 ②1つ目,問15-2 ②2つ目,問15-2 ②3つ目,問16 1重,問16 1満,問16 2重,問16 2満,問16 3重,問16 3満,問16 4重,問16 4満,問16 5重,問16 5満,問16 6重,問16 6満,問16 7重,問16 7満,問16 8重,問16 8満,問16 9重,問16 9満,問16 10重,問16 10満,問16 11重,問16 11満,問16 12重,問16 12満,問16 13重,問16 13満,問16 14重,問16 14満,問16 15重,問16 15満,問16 16重,問16 16満,問16 17重,問16 17満,問16 18重,問16 18満,問17 自由 意見,web回答番号
259,紙,1,3,2,,2,4,8,1,99,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,2,4,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,本当に市民を大切に思うなら、マイナンバーカードを作らせるな。情報を一元化するすることは、きわめて危険であることは常識。最近のマイナンバーで本人でない銀行口座を登録されることがあり、普通に論外。この時代にクレジットカード番号が流出して平気ですか。,
260,紙,1,4,2,,3,2,3,4,14,99,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,2,5,9,,6,9,15,,9,15,16,,7,9,16,,7,9,16,,7,9,16,,6,9,14,,2,4,2,5,2,4,2,4,2,3,3,3,3,5,2,4,3,3,3,5,2,5,2,4,2,3,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,4,2,3,3,4,2,4,2,3,3,4,2,4,2,3,3,4,3,4,2,3,3,1,2,17,12,17,99,3,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,,
261,紙,1,5,2,,3,2,7,8,99,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,1,3,5,,2,7,14,,2,7,14,,2,7,14,,2,7,14,,2,7,14,,2,7,14,,2,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,,
262,紙,1,5,2,,1,1,4,1,7,15,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,1,2,3,,99,99,99,,99,99,99,,99,99,99,,8,9,12,,99,99,99,,99,99,99,,2,5,3,5,3,5,3,5,3,5,3,5,3,5,4,5,3,5,3,5,2,5,3,5,2,5,3,5,3,5,3,5,3,5,4,5,3,3,2,4,3,5,3,5,3,5,3,5,3,4,3,5,1,5,3,5,3,5,1,5,1,5,2,5,14,17,1,2,6,5,3,5,3,5,3,5,3,5,2,5,4,4,3,4,3,4,3,4,3,5,4,5,3,4,3,5,4,4,3,5,3,5,3,5,3,,
263,紙,1,5,4,,3,2,3,1,99,99,,3,2,99,99,99,0,1,1,0,0,3,1,,5,99,99,,1,2,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,5,3,5,3,5,3,5,5,5,5,5,3,5,3,5,5,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,3,3,5,3,3,3,3,3,5,3,5,3,5,3,4,3,5,3,3,3,3,3,3,3,3,3,3,3,3,3,99,99,99,99,99,99,5,3,5,0,3,0,5,3,3,3,5,3,3,3,3,3,3,3,4,3,3,3,3,0,3,0,3,0,3,0,5,3,5,3,5,3,,
264,紙,1,6,2,,2,1,8,7,15,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,2,5,6,,99,99,99,,99,99,99,,6,7,12,,99,99,99,,99,99,99,,99,99,99,,2,3,3,3,4,2,3,3,2,3,4,3,2,3,3,3,2,3,4,3,3,3,2,3,2,3,2,3,3,3,2,3,2,3,4,3,3,3,2,3,3,5,1,3,2,3,2,3,2,3,3,3,2,3,2,3,3,4,2,3,2,3,3,3,6,7,12,14,20,3,3,3,3,3,3,3,2,3,3,3,4,3,3,3,2,3,3,3,2,3,4,3,3,3,3,3,3,3,2,3,2,3,2,3,2,,
265,紙,1,6,2,,1,1,7,4,15,99,,99,99,99,99,99,0,0,0,0,0,0,3,,98,98,98,,2,9,99,,99,99,99,,99,99,99,,6,8,16,,99,99,99,,99,99,99,,99,99,99,,2,3,3,5,5,3,3,5,5,4,4,3,3,5,5,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
266,紙,1,6,6,,1,1,2,2,4,5,,99,99,99,99,99,0,0,0,0,0,4,1,,5,6,9,,2,5,9,,3,7,8,,3,7,9,,5,10,11,,2,10,11,,2,8,10,,2,3,8,,2,4,3,4,3,3,1,5,2,5,2,4,4,4,2,4,2,3,3,4,2,3,3,5,1,4,2,4,2,4,3,3,3,3,3,3,3,4,2,3,2,5,2,4,3,3,3,3,1,3,1,3,2,4,2,3,3,3,3,4,2,3,3,99,99,99,99,99,99,3,3,4,2,3,3,3,3,3,3,4,2,3,3,3,2,3,3,4,2,3,3,3,3,3,2,2,2,4,3,4,3,3,3,3,3,,
267,紙,1,6,4,,2,2,10,99,99,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,2,5,9,,3,10,14,,99,99,99,,99,99,99,,99,99,99,,3,10,14,,99,99,99,,2,4,0,5,0,1,1,3,3,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,5,0,5,0,5,0,5,0,5,0,1,11,20,14,17,22,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,アンケートの意図が良く分かりません。移住より流出を防ぐ方が大事では。無駄な打ち上げ花火が多いのでは。,
268,紙,1,6,2,,3,2,3,99,99,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,2,5,99,,6,14,16,,6,9,15,,99,99,99,,99,99,99,,99,99,99,,9,14,17,,2,5,0,5,0,4,0,5,0,5,0,4,0,5,0,5,0,5,0,5,0,5,0,5,0,5,99,5,0,5,0,5,0,4,0,5,0,4,99,5,99,5,0,5,0,5,0,4,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,
269,紙,1,7,2,,2,1,1,1,15,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,3,3,5,2,3,3,5,2,3,3,4,2,5,3,5,1,3,3,4,2,4,2,5,1,3,3,5,2,5,1,4,1,0,0,4,1,3,2,4,2,5,1,3,2,0,0,2,2,4,2,5,1,5,3,3,3,4,2,4,3,4,3,3,20,21,2,3,6,5,1,5,2,3,3,5,3,4,3,4,3,3,3,3,2,5,2,4,2,4,3,4,2,4,1,4,3,4,3,5,3,5,3,5,3,今の時代ですから、色んな考え方を大切にする多様性の重視と、受容性のある社会になって欲しい。保守的なことも大切ですが、息苦しさを感じる町にしないで欲しい。市民の声を聞く町になって欲しい。,
270,紙,1,7,4,,1,1,3,3,4,5,,99,99,99,99,99,0,0,0,0,0,99,3,,98,98,98,,2,5,6,,7,14,16,,14,16,17,,7,10,11,,7,10,11,,8,10,11,,7,13,14,,2,4,3,4,2,4,1,5,1,1,3,3,1,5,1,5,2,3,2,5,1,5,1,5,1,4,2,5,1,3,3,3,3,2,3,2,3,1,2,3,3,5,2,5,2,5,3,4,1,5,3,4,2,5,3,2,2,3,3,3,3,3,3,4,7,99,7,99,99,4,2,4,2,3,3,5,4,5,4,5,4,4,2,3,3,3,3,3,2,4,4,3,3,3,3,3,3,3,2,5,4,5,5,2,5,マイナンバーカードを持っている人にも、丹南カードを交付するのは費用がもったいないと感じました。,
271,紙,1,8,2,,3,1,2,1,2,15,,5,99,99,99,99,0,0,0,0,1,4,3,,98,98,98,,2,4,9,,5,9,16,,5,9,16,,4,5,10,,4,5,10,,4,5,10,,9,12,13,,2,3,3,3,3,3,2,3,3,4,3,3,3,3,3,4,2,3,3,3,3,3,3,4,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,3,2,4,3,3,3,4,3,3,3,4,3,4,3,4,3,3,3,3,3,3,2,3,3,3,17,99,2,3,14,4,3,4,3,4,3,4,3,4,3,4,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,2,4,3,3,3,3,3,,
272,紙,1,9,7,,3,1,7,9,14,15,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,9,99,99,,99,99,99,,99,99,99,,5,6,15,,99,99,99,,99,99,99,,99,99,99,,2,2,2,99,2,99,3,99,3,99,3,99,3,99,3,99,2,99,3,99,2,99,99,99,2,99,2,99,2,99,2,99,3,99,2,99,2,99,3,99,2,99,3,99,3,99,3,99,2,99,2,99,1,99,2,99,2,99,3,99,2,99,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,
273,紙,1,9,10,,1,1,4,4,5,8,,99,99,99,99,99,0,0,0,0,0,5,3,,98,98,98,,6,9,99,,99,99,99,,5,9,16,,3,5,9,,6,10,14,,2,3,11,,1,9,13,,2,5,3,5,3,5,3,5,5,3,4,4,4,4,4,4,3,4,3,5,3,4,3,3,3,3,3,4,3,4,3,5,3,4,3,4,0,5,0,5,0,5,3,5,3,4,3,3,3,3,3,3,3,3,3,4,3,5,5,5,5,5,5,3,11,21,3,12,17,5,3,5,3,4,3,5,3,5,4,5,0,0,0,5,0,5,3,5,4,5,3,5,3,4,3,4,3,5,5,5,5,5,5,5,5,,
274,紙,1,10,10,,3,1,3,1,4,15,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,5,9,10,,1,6,14,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,1,6,14,,2,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,2,5,2,5,2,5,3,5,2,5,2,5,2,5,2,5,3,4,3,4,3,4,2,4,3,5,2,5,2,5,2,5,2,5,0,5,0,99,99,99,99,99,99,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,,
275,紙,1,10,10,,1,1,6,12,15,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,2,5,9,,99,99,99,,99,99,99,,5,9,99,,99,99,99,,99,99,99,,99,99,99,,2,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,歩いている場所に生きがい講座など老人が集まる場を作っていただきたい。,
276,紙,2,1,9,,1,2,9,7,10,12,,99,99,99,99,99,0,0,0,0,0,3,2,,98,98,98,,1,2,99,,15,16,99,,8,15,16,,1,7,10,,2,10,11,,1,8,11,,1,7,12,,2,5,4,5,3,5,5,3,3,3,3,4,3,5,3,4,2,2,3,3,3,3,4,4,3,3,2,5,2,5,2,4,3,3,3,2,3,5,3,3,3,4,3,5,3,3,3,3,3,4,3,5,2,3,3,4,3,2,3,3,3,3,3,3,16,17,6,12,13,5,3,4,2,3,3,3,3,4,3,4,2,3,3,4,3,3,2,5,4,5,2,3,3,4,4,3,2,5,3,3,3,3,3,4,4,,
277,紙,2,2,9,,2,2,4,1,4,5,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,1,2,4,,10,13,15,,10,13,15,,10,13,15,,10,13,15,,10,13,15,,10,13,15,,2,5,5,5,4,4,3,5,5,4,4,4,3,5,5,5,3,4,3,4,3,5,4,5,4,5,4,4,3,5,5,5,3,4,3,3,3,3,3,3,3,5,5,4,3,3,3,5,3,5,4,3,2,5,4,4,4,4,3,3,3,5,4,99,99,99,99,99,99,5,5,5,5,4,3,5,5,5,3,3,3,5,4,4,4,4,3,4,4,5,3,4,4,5,3,3,3,5,2,4,4,5,5,5,5,,
278,紙,2,3,11,青色専従者,3,2,1,1,4,99,,99,99,99,99,99,0,0,0,0,0,4,1,,2,99,99,,2,99,99,,99,99,99,,1,10,16,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,2,3,4,3,3,4,3,3,3,4,3,3,3,4,3,3,4,3,3,3,4,3,3,3,3,3,4,3,99,3,3,4,3,4,3,3,3,3,4,5,5,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,3,99,3,3,3,3,3,99,99,99,99,99,99,3,3,2,3,2,3,3,3,3,4,4,3,2,2,3,3,3,2,2,3,2,2,2,3,2,2,2,99,4,4,3,2,3,4,2,4,,
279,紙,2,4,7,,3,2,7,4,99,99,,2,1,99,99,99,1,1,0,0,0,4,3,,98,98,98,,2,5,99,,6,8,9,,4,9,16,,1,7,12,,2,4,12,,2,4,12,,2,7,16,,2,5,3,5,2,3,2,3,0,3,3,4,2,5,2,5,3,5,3,3,0,3,0,5,0,5,0,3,0,5,0,5,0,3,0,3,0,5,0,5,3,5,3,5,3,5,3,4,3,4,3,5,0,4,0,4,0,5,0,5,0,5,0,11,99,99,4,99,99,5,3,3,2,3,2,5,3,5,3,5,3,4,0,5,2,5,3,5,3,4,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,"「ステークホルダー」「DX」「メディカルバレー」等、分からない単語があり、分かりずらい部分もあった。知らない施策ばらりで、それが具体的に何か知りたいと思うが方法が分からない。結局のところ、全ての施策が重要（鯖江市にとって）になるのではないかと思います。たった1,000人に聞いて統計的にそれで良いのか、と疑問に思いました。",
280,紙,2,4,8,,3,2,5,16,99,99,,2,99,99,99,99,0,1,0,0,0,3,3,,98,98,98,,2,7,99,,1,5,7,,1,5,7,,99,99,99,,1,7,9,,1,2,14,,1,6,7,,2,5,4,5,3,3,3,4,3,1,3,4,4,5,2,4,3,4,3,5,2,3,3,5,2,4,4,3,3,4,3,4,2,3,3,2,2,2,2,3,2,5,2,5,2,4,2,4,3,3,3,5,3,5,3,3,3,3,3,3,3,4,3,99,99,99,4,12,13,4,3,4,3,3,3,3,4,4,4,4,4,3,3,4,2,4,4,4,4,3,3,3,3,5,2,3,3,4,2,4,3,4,2,4,2,,
281,紙,2,4,7,,3,3,8,1,8,9,,1,99,99,99,99,1,0,0,0,0,4,3,,98,98,98,,2,5,99,,9,99,99,,11,99,99,,3,7,14,,4,99,99,,11,99,99,,5,15,16,,2,4,0,4,99,5,5,5,4,5,3,5,3,5,5,4,3,5,3,5,4,5,4,5,3,5,3,5,5,5,3,5,5,5,3,5,5,5,4,5,3,5,5,5,5,5,5,5,4,5,4,5,5,5,5,5,5,5,4,5,3,5,3,10,99,99,12,99,99,5,5,5,4,5,5,5,5,5,5,5,5,5,3,5,4,5,3,5,3,5,3,5,3,5,3,5,5,5,4,5,5,5,4,5,3,,
282,紙,2,4,2,,1,2,2,4,5,8,,3,99,99,99,99,0,0,1,0,0,3,1,,1,99,99,,2,99,99,,1,99,99,,1,10,15,,1,99,99,,1,99,99,,1,99,99,,1,9,99,,2,5,2,4,3,4,3,5,5,3,3,2,2,5,4,5,3,4,3,4,3,5,3,2,1,5,2,1,1,3,2,3,3,1,1,3,2,4,3,2,2,3,3,3,3,3,3,2,1,3,3,3,2,2,2,4,3,5,4,3,3,3,3,3,99,99,14,99,99,4,3,4,3,4,3,3,4,3,3,5,4,5,3,1,1,5,3,5,2,5,3,5,3,5,4,5,3,5,3,5,1,5,3,4,3,,
283,紙,2,4,9,,2,4,1,1,4,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,1,2,99,,99,99,99,,99,99,99,,6,99,99,,6,99,99,,6,99,99,,1,14,17,,2,5,3,5,2,5,2,3,3,3,3,4,3,5,3,3,3,4,3,5,3,5,3,4,3,5,3,5,0,4,0,4,0,4,3,3,0,4,0,3,3,5,0,5,0,4,0,5,0,3,0,4,3,5,0,3,0,3,3,3,3,3,3,3,5,12,18,99,99,5,0,5,0,3,3,5,3,4,3,3,3,3,3,3,3,3,3,3,0,5,3,3,3,3,0,4,0,4,0,5,0,3,3,3,3,,
284,紙,2,5,2,,3,2,2,1,4,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,1,2,5,,6,7,12,,12,14,16,,1,10,12,,2,5,9,,3,4,11,,99,99,99,,2,5,3,5,3,4,2,5,4,5,4,4,3,5,3,4,3,5,3,4,2,4,2,5,3,5,2,5,3,5,3,4,2,4,3,5,3,4,3,5,3,5,2,5,3,5,3,4,2,5,3,5,4,5,4,4,2,4,2,5,3,5,3,17,21,99,4,14,22,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,5,3,,
285,紙,2,6,2,,3,1,1,2,4,5,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,1,2,9,,5,8,9,,5,6,9,,3,11,12,,3,11,17,,3,4,17,,2,13,14,,2,5,4,5,4,4,3,5,4,5,4,5,3,5,5,5,5,5,5,5,5,5,4,5,3,5,3,5,4,5,5,5,4,5,3,5,5,4,3,5,3,5,3,5,4,5,4,5,3,4,4,5,3,5,5,5,3,5,5,5,2,5,3,5,6,11,4,17,18,5,0,5,4,3,3,5,4,5,0,5,3,3,0,5,4,5,0,5,0,5,3,5,0,5,5,5,0,5,5,5,5,5,0,3,0,越前市在住の方から、鯖江市の講演、沿道の木など、管理がされていて綺麗ですと言われたことがあります。私もそう思います。,
286,紙,2,7,2,,1,1,3,1,4,5,,99,99,99,99,99,0,0,0,0,0,5,3,,98,98,98,,2,5,9,,7,8,10,,2,6,13,,9,12,99,,11,99,99,,4,11,99,,7,8,10,,2,4,3,4,3,4,1,5,1,3,3,3,1,5,1,5,2,3,2,5,1,5,1,4,2,5,1,3,3,3,3,2,3,2,3,1,2,3,3,3,3,5,2,5,2,5,3,4,1,5,3,4,4,5,3,2,2,3,3,3,3,3,3,99,99,99,99,99,99,4,2,4,2,3,3,5,4,5,4,5,4,4,2,3,3,3,3,3,2,4,4,3,3,3,3,3,3,3,2,5,4,5,5,2,5,,
287,紙,2,7,2,,1,1,10,7,13,15,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,2,4,9,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,9,10,14,,99,99,99,,2,5,3,5,3,5,3,5,3,5,4,5,3,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,0,5,4,5,0,5,3,5,0,5,3,5,0,5,0,3,99,99,18,99,99,5,0,5,0,5,0,5,3,5,0,5,0,5,4,5,3,5,0,5,0,5,3,5,0,5,3,5,0,5,2,5,3,5,0,5,0,,
288,紙,2,7,2,,1,1,6,15,99,99,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,1,2,99,,16,99,99,,3,99,99,,6,13,99,,2,11,99,,3,99,99,,1,6,9,,2,4,4,3,3,3,3,4,3,3,3,3,3,4,3,4,3,4,3,4,3,4,3,4,2,4,3,3,3,3,3,3,3,3,3,4,3,3,3,4,3,4,3,4,4,5,3,3,3,3,3,5,3,4,3,4,3,4,3,4,3,4,3,14,17,99,14,18,99,5,3,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,,
289,紙,2,7,7,,2,1,1,4,14,99,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,3,9,99,,99,99,99,,2,6,9,,99,99,99,,99,99,99,,99,99,99,,2,6,9,,2,3,3,5,1,3,0,3,0,3,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,2,99,99,99,2,17,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,3,0,3,0,3,3,3,0,3,3,3,3,3,0,3,3,3,0,3,3,,
290,紙,2,7,7,,4,1,10,1,7,99,,99,99,99,99,99,0,0,0,0,0,3,1,,4,5,9,,3,9,99,,99,99,99,,99,99,99,,99,99,99,,99,99,99,,8,9,14,,99,99,99,,1,3,3,5,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,3,5,3,3,3,3,3,5,2,5,2,4,3,5,2,3,3,3,3,99,99,99,99,99,99,5,3,5,3,3,3,5,3,5,3,5,3,3,3,3,3,5,3,5,3,5,3,5,3,5,2,3,3,5,2,5,2,5,3,5,3,,
291,紙,2,7,8,,3,1,7,3,4,6,,99,99,99,99,99,0,0,0,0,0,3,3,,98,98,98,,2,4,5,,99,99,99,,99,99,99,,4,7,10,,99,99,99,,99,99,99,,6,7,8,,2,3,0,5,4,3,0,5,4,3,3,3,3,5,3,4,0,4,0,5,3,5,3,3,3,3,0,3,0,4,3,3,0,3,0,3,3,4,3,4,4,4,4,4,4,4,4,4,0,3,0,4,3,5,5,5,3,4,3,3,3,4,0,99,99,99,99,99,99,4,3,3,0,3,0,5,4,5,4,5,4,3,0,3,3,3,3,3,3,5,4,5,3,3,0,4,0,4,3,5,3,5,3,5,3,,
292,紙,2,7,2,,3,1,3,4,5,15,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,1,2,5,,10,13,16,,4,6,9,,2,3,7,,5,10,99,,2,3,11,,1,7,8,,2,4,3,3,3,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,3,3,3,4,3,4,3,3,3,4,3,4,3,4,3,4,3,4,3,4,3,4,3,4,4,4,3,4,3,4,3,4,4,4,3,4,4,4,3,4,3,4,3,3,4,11,14,19,22,4,3,4,3,4,3,4,4,4,4,4,4,4,3,4,3,4,3,3,3,4,3,4,3,4,3,3,3,4,4,4,4,4,4,4,4,,
293,紙,2,7,2,,3,2,6,1,4,15,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,2,5,9,,99,99,99,,99,99,99,,6,9,16,,99,99,99,,99,99,99,,1,6,16,,1,3,3,3,3,3,2,3,3,4,4,3,3,4,3,4,2,4,3,3,3,3,3,4,3,3,3,3,3,4,3,4,2,3,3,3,3,4,3,4,2,3,3,4,3,4,3,3,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,21,99,14,99,99,3,3,3,3,3,3,4,3,4,3,4,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,3,3,3,,
294,紙,2,7,10,,1,1,3,1,7,15,,99,99,99,99,99,0,0,0,0,0,4,3,,98,98,98,,2,5,9,,7,10,14,,7,10,14,,7,10,14,,7,10,14,,7,10,14,,7,10,14,,2,5,3,4,2,4,1,5,3,5,3,5,3,5,3,4,3,5,3,5,4,5,4,5,3,5,2,5,2,4,2,4,2,4,3,5,3,4,2,4,2,5,3,5,2,5,2,4,0,4,0,5,1,5,1,5,2,4,0,4,0,4,0,99,99,99,6,14,18,5,3,5,3,4,4,5,4,5,3,5,3,4,3,5,3,5,3,4,3,5,3,5,3,5,2,5,3,5,2,5,4,5,4,5,4,,
295,紙,2,8,7,,3,1,3,1,4,5,,99,99,99,99,99,0,0,0,0,0,5,3,,98,98,98,,5,6,9,,5,15,16,,2,6,10,,7,10,11,,8,9,17,,4,14,17,,7,8,14,,2,4,3,4,0,3,3,3,2,3,3,3,3,4,3,3,3,3,3,4,3,3,3,4,3,4,3,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,2,3,2,4,4,4,3,3,3,3,3,4,4,4,4,5,3,5,3,4,3,3,11,21,4,13,19,4,2,3,0,3,0,4,3,5,3,5,3,4,0,3,3,4,3,4,3,5,3,0,0,3,3,4,0,4,3,5,4,5,3,5,3,,
296,紙,2,8,7,,3,1,1,1,4,15,,99,99,99,99,99,0,0,0,0,0,5,3,,98,98,98,,99,99,99,,9,15,17,,4,16,17,,6,8,14,,1,2,4,,2,4,14,,1,3,8,,2,5,2,4,1,5,1,5,1,3,0,2,1,0,0,5,0,3,3,3,0,3,0,5,0,3,0,0,0,3,2,4,1,4,3,3,0,2,0,2,0,3,0,3,3,4,2,3,1,3,3,5,1,5,1,4,1,3,3,4,1,2,0,2,5,17,11,14,18,5,2,4,0,3,0,5,1,5,1,4,2,3,3,3,1,3,0,2,0,5,2,3,0,3,1,3,0,1,4,5,1,5,1,5,1,,
