【問１】あなたのお住まいの地域を教えてください。,【問２】北陸新幹線 福井・敦賀開業で、お住まいの市町へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問３】北陸新幹線 福井・敦賀開業で、自身の生活へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問４】観光が福井県に与える影響は、「良い影響」の方が「悪い影響」より大きい。,上記回答の理由をお答えください（任意）,【問５】一人の県民として、福井県を訪れる観光客を歓迎したい。,上記回答の理由をお答えください（任意）,【問６】福井県はこれからも観光客の目的地・旅先であり続けるべきだ。,上記回答の理由をお答えください（任意）,【問７】福井県やお住まいの市町、および関連団体による観光振興の取り組みを住民として評価している。,上記回答の理由をお答えください（任意）,【問８】観光客が増加することについてどのように思いますか？,上記回答の理由をお答えください（任意）,【問９】観光客が増加することで期待される効果について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１０】観光客が増加することで心配される影響について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１１】観光地として整備する必要があると思われるものについて、当てはまると思う選択肢をすべてお答えください,【問１２】観光客がお住まいの地域に来ることで、自分が住んでいる地域に愛着や誇りを感じる機会がありますか？,【問１３】自分が住んでいる地域を、福井県外の人に自信を持ってお勧めできると感じますか？,上記回答の理由をお答えください（任意）,"【問１４】現在、あなたは福井県での暮らしにどの程度幸せを感じていますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,"【問１５】今から5年後、あなたは福井県での暮らしにどの程度幸せを感じていると思いますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,あなたのご年齢を教えてください。,あなたの性別をおしえてください。
坂井市,そう思う,坂井市には全国に知られている東尋坊がありそれらを見に人が来ると思います。,あまりそうは思わない,観光業をしているわけではないから。,そうは思わない,悪い影響は思い浮かばないから。,とてもそう思う,誰にでも良い土地だと思われたい。,そう思う,観光業が潤うから。,評価している,イベントごとら新幹線開通前より多くなったと感じます。,好ましい,観光業の活性のため良いと思います。,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる",,特に心配はない,,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 飲食施設, 宿泊施設、土産物屋, 体験施設",5,4,大型の商業施設がないのが懸念事項。,10,不自由はしていません。,10,このままであれば問題ありません。,40～49歳,男性
福井市,とてもそう思う,恐竜キングダムとなつた,ややそう思う,,とてもそう思う,,とてもそう思う,,とてもそう思う,,とても評価している,,とても好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 歴史文化資源の破壊, 自然破壊",,"観光スポットを結ぶ交通機関, 観光イベント",4,4,,9,,9,,60～69歳,男性
敦賀市,あまりそうは思わない,敦賀へは乗り換えで利用する人が多く、敦賀市街地への観光客は少ないと思うから。,あまりそうは思わない,開業前後で生活が何も変わってないから。,そう思う,,そう思う,,そう思う,,評価していない,街の整備の内容がハード面だけしていて、ソフト面や飲食店の充実など出来てないから。,好ましい,福井県は観光地が少ないのにわざわざ来てくれて嬉しいから。申し訳ないくらいです。,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 障害者や高齢者への配慮（バリアフリー）, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 駐車場, 体験施設",1,1,,5,,5,,40～49歳,女性
敦賀市,そう思う,駅前の人出が増えている,そう思う,実家の富山に帰りやすくなった,そう思う,観光客がお金を使ってくれる,そう思う,,そう思う,,どちらかといえば評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる, 移住・定住のきっかけとなる",,"騒音やごみの増加, 歴史文化資源の破壊",,"観光スポットを結ぶ交通機関, 宿泊施設、土産物屋",4,4,,8,,8,,50～59歳,女性
鯖江市,あまりそうは思わない,鯖江は少しめんどくさくなった,そう思う,東京の娘の所に行くのが,そう思う,マクコミに取り上げが多くなった,そう思う,"
福井の良さを知ってほしい",そう思う,アピール,評価している,皆様頑張ってられる,好ましい,にぎやかになる,まちに賑わいが生まれる,,騒音やごみの増加,,観光スポットの案内板や標識（多言語表示）,5,5,県民性,9,幸せ😃💕,9,実感,70歳以上,女性
福井市,ややそう思う,,あまりそうは思わない,,ややそう思う,,ややそう思う,,ややそう思う,,どちらともいえない,,どちらかと言えば好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく",,"騒音やごみの増加, 治安の悪化",,観光スポットを結ぶ交通機関,3,4,,7,,7,,20～29歳,女性
福井市,ややそう思う,,ややそう思う,,そう思う,,とてもそう思う,,ややそう思う,,評価している,,どちらかと言えば好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 飲食施設, 宿泊施設、土産物屋, 駐車場",3,3,,5,,5,,50～59歳,男性
福井市,そう思う,駅周辺が賑やかになった。,あまりそうは思わない,在来線特急が敦賀発着になった。,ややそう思う,,ややそう思う,,ややそう思う,,どちらともいえない,恐竜に執着し過ぎているような気がする。,どちらともいえない,,観光客の消費によって飲食業や宿泊業が潤う,,"自然破壊, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 障害者や高齢者への配慮（バリアフリー）",2,3,,8,,6,公共交通機関が不便になりそうだから,60～69歳,女性
敦賀市,とてもそう思う,観光客が増えYouTubeに福井を紹介するものが増えた,とてもそう思う,東京へ行きやすくなった,とてもそう思う,活気があっていい,とてもそう思う,美味しい食べ物をもっと知ってほしい,とてもそう思う,賑わいがある町にしたいから,とても評価している,新幹線開業日だけではなく継続的にイベントを行っているから,とても好ましい,観光客が町でお金を使い、活性化して潤うから,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる",,治安の悪化,外国人観光客のマナーが気にかかる,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化",5,2,"敦賀市は見て回るスポットが離れすぎている
気比神宮のまわりをもっと整備すればいいと思う。例えば伊勢神宮の隣におかげ横丁があるように、旧北小学校を整備したらどうでしょうか。",7,まだまだ車がないとどこにも行けないから,7,車社会はかわらないと思う,50～59歳,女性
あわら市,とてもそう思う,土日に関わらず、若い観光客が目立ち、活気が出てきたと思います。,ややそう思う,東京中心で関西や東海地方には行きにくくなったから。,そう思う,東京からの、観光客を、呼び込む手段としては効果はあると思うから、,とてもそう思う,福井県は、閉鎖的な県だと思われがちだか、そんな事はなく社交的な場が苦手な県民性もあるが、新しいモノ好き、人付き合い大好きでだからです。,ややそう思う,観光立県だけでは、福井県は繁栄しないとおもうか？,どちらかといえば評価している,あわら市として、市役所中心になりすぎな気がします。,どちらかと言えば好ましい,観光客が増える事により、活気が生まれたるするが、ゴミ問題など気がかりな面もあるから。,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる, 観光客との交流が生まれる, 移住・定住のきっかけとなる, ガイドなど市民参加の場が広がる",まず、宿泊施設や飲食業が潤う事が町の活気やにぎわいにつながるから。,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 自然破壊, 治安の悪化",まず、ゴミのポイ捨てが見受けられる、コンビニにもゴミ箱は中にしかないので、くさむかに捨ててあるのが目立ちます,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋, 観光案内所、観光ガイド, 体験施設",5,5,1市町村として、魅力が感じられなければ県外には発信出来ない。都会にはない魅力があわら市にはあり、アピール力が必要だと思います。,7,若者には魅力が感じられないから、若者が県外に出て地元に帰らないと言う状況が物語っている。,5,5年後な未来はかんがえがつかないから,60～69歳,女性
