【問１】あなたのお住まいの地域を教えてください。,【問２】北陸新幹線 福井・敦賀開業で、お住まいの市町へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問３】北陸新幹線 福井・敦賀開業で、自身の生活へ良い影響があると思いますか？,上記回答の理由をお答えください（任意）,【問４】観光が福井県に与える影響は、「良い影響」の方が「悪い影響」より大きい。,上記回答の理由をお答えください（任意）,【問５】一人の県民として、福井県を訪れる観光客を歓迎したい。,上記回答の理由をお答えください（任意）,【問６】福井県はこれからも観光客の目的地・旅先であり続けるべきだ。,上記回答の理由をお答えください（任意）,【問７】福井県やお住まいの市町、および関連団体による観光振興の取り組みを住民として評価している。,上記回答の理由をお答えください（任意）,【問８】観光客が増加することについてどのように思いますか？,上記回答の理由をお答えください（任意）,【問９】観光客が増加することで期待される効果について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１０】観光客が増加することで心配される影響について、当てはまると思う選択肢をすべてお答えください,上記でその他を回答した方はその理由をお答えください（任意）,【問１１】観光地として整備する必要があると思われるものについて、当てはまると思う選択肢をすべてお答えください,【問１２】観光客がお住まいの地域に来ることで、自分が住んでいる地域に愛着や誇りを感じる機会がありますか？,【問１３】自分が住んでいる地域を、福井県外の人に自信を持ってお勧めできると感じますか？,上記回答の理由をお答えください（任意）,"【問１４】現在、あなたは福井県での暮らしにどの程度幸せを感じていますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,"【問１５】今から5年後、あなたは福井県での暮らしにどの程度幸せを感じていると思いますか？
「とても不幸」を0点、「とても幸せ」を 10 点とすると、何点になると思いますか。いずれかの数字を1つだけお答えください。",上記回答の理由をお答えください（任意）,あなたのご年齢を教えてください。,あなたの性別をおしえてください。
敦賀市,ややそう思う,この機会にお店を開店して、来店客の情報から県外の方が時々来られているので,全くそうは思わない,特に変化がないので,そう思う,幸福度ランキングや将来行かないであろう都道府県のランキング下位からの脱却,とてもそう思う,外から見る、県内の良いところを共有したいし、SNS等で発信してほしい,そう思う,観光も県の収入源の一つとなれば良い,どちらかといえば評価している,具体的に、敦賀市主催のイベントに参加協賛している,好ましい,治安が悪くなるの分で一つ下の評価,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる, 観光客との交流が生まれる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光スポットを結ぶ交通機関, トイレ・休憩所等の整備及びユニバーサル化, 駐車場, 体験施設",1,4,,8,災害が少ない、地価（物価）が高い,8,"子供の進学によって金銭的な負担が増える
無償化の対象にちょうど外れてしまう
4人子供がいるが、年齢が離れているため",50～59歳,男性
鯖江市,そうは思わない,関西中京や北陸各地へのアクセスが悪化した,そうは思わない,関西中京や北陸各地へのアクセスが悪化した,あまりそうは思わない,観光により県民が豊かになったか実感が無い,あまりそうは思わない,観光により県民が豊かになったか実感が無いから,ややそう思う,,どちらともいえない,ふるさと納税の方が鯖江市にとって実利があるように思え、観光に大きな予算をつける必要を感じ無い,どちらともいえない,西山公園など無料開放で市外の人には振舞いでしか無い。,特に効果は期待できない,,その他,,駐車場,1,2,,4,政治経済民度いろいろと地盤沈下を感じるから,4,,70歳以上,男性
永平寺町,そう思う,時間短縮になった,ややそう思う,,ややそう思う,,ややそう思う,,そう思う,,どちらかといえば評価している,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる",,"騒音やごみの増加, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント",3,3,,6,,5,,60～69歳,女性
福井市,とてもそう思う,街に活気が出るのと、県外の人にSNS等を通じてたくさんの魅力を広めてもらえると思うから。,とてもそう思う,観光客が増えることで街に活気が出て、新しいお店が多くオープンしてくれたり、今あるお店が潰れるのを防げそうだから。,そう思う,一定数マナーの悪い観光客や海外の観光客が増えても、良いお客さんからの利益の方が大きいと思うから。また、色々な観光客に向けて今ある施設や設備を改善していくことで、住んでいる人もより暮らしやすくなると思うから。,とてもそう思う,地元の隠れた魅力をたくさん知って欲しいし、教えて欲しいので。,そう思う,観光客向け最大手の街ではないし、京都や東京等のように人で溢れかえることは無いですが、かわりにゆっくり寛ぎつつも、自然を見たり美味しいものを食べたり、買い物したり体験をしたりと楽しめる選択肢がなるべく多い県であってほしいから。,どちらともいえない,あまり他所の県で話を聞くことがないのと、どこでどんなものがあるのかというのを広く発信するのが苦手な印象がある為。,どちらかと言えば好ましい,そこそこ観光客が増えてくれないと廃れていくものが多いから。,"観光客の消費によって飲食業や宿泊業が潤う, 波及効果により他の地場産業が活気づく, 地域の知名度が上がる, 歴史文化資源の保存活用につながる, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化, 治安の悪化",,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋",5,2,現段階では1日以上はあまり行くところの無い県だし何が強みかと聞かれた時色々あるのにどう楽しめるかと言われると全部ぼやっとしているから。,4,首都圏や関西等への交通費が高い。車が無いと移動が大変。,3,このままの福井県で暮らすのは退屈で窮屈かもしれない。,20～29歳,女性
南越前町,あまりそうは思わない,,ややそう思う,新幹線に乗りやすくなった,そう思う,訪れる人が増えた,そう思う,,そう思う,,評価している,,どちらかと言えば好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",,観光スポットを結ぶ交通機関,3,3,,5,,5,,30～39歳,女性
福井市,ややそう思う,,あまりそうは思わない,,ややそう思う,,そう思う,,ややそう思う,,どちらかといえば評価している,,どちらかと言えば好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 波及効果により他の地場産業が活気づく",,"騒音やごみの増加, 治安の悪化",,観光スポットを結ぶ交通機関,3,3,,7,,8,,40～49歳,男性
鯖江市,全くそうは思わない,サンダーバードがなくなった,全くそうは思わない,関西 名古屋に行きにくい,ややそう思う,,そう思う,,そう思う,,どちらともいえない,,好ましい,,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる",,日常生活に影響が出るほどの不安,,観光スポットを結ぶ交通機関,2,2,,6,,6,,40～49歳,女性
鯖江市,あまりそうは思わない,鯖江には駅もないし交通の便がわるいです,あまりそうは思わない,特別恩恵うけてないので,ややそう思う,テレビでも福井ロケがおおくなったから,ややそう思う,おもてなしの精神で…,ややそう思う,自然はいいと思うので…,どちらともいえない,鯖江市が何をしてるかしらないから,どちらかと言えば好ましい,経済効果があるから,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる",テレビでそういうから,その他,わからないから,観光スポットを結ぶ交通機関,3,3,まだよさがわからないから,6,住み慣れてるから,6,このまま住み続けるから,60～69歳,女性
敦賀市,とてもそう思う,明らかに旅行客の数は増えている。ただ通過する人はそれの倍以上にいるのが、現状。,ややそう思う,東京だけでなく、金沢や富山にも旅行に行く機会が増えた。,そう思う,旅行客が増えればそれだけ福井の認知度があがる。,そう思う,少しでも福井について知っている人が増えるといなと思うから,そう思う,行きたいところとして、福井を選んで来て欲しい。,評価している,商店街などがいろんなイベントをやって盛り上げようとしている。,とても好ましい,福井の認知度アップ,"観光客の消費によって飲食業や宿泊業が潤う, 地域の知名度が上がる, 観光客との交流が生まれる",,特に心配はない,,"観光スポットを結ぶ交通機関, 観光イベント, 観光マップやパンフレット, 飲食施設, 宿泊施設、土産物屋, 体験施設",4,4,,9,毎日基本的に穏やかに過ごすことができ、ちょっと足を伸ばせば、海や山に行くことができる。,9,,60～69歳,女性
福井市,あまりそうは思わない,敦賀駅止めがやはりネックですね。,そうは思わない,大阪、名古屋行のときの乗り換えはいかがなもんかな。,あまりそうは思わない,通りすがりのかんこうでは影響が少ないのでは。,ややそう思う,福井県民であれば当然ですね。,そう思う,"福井県の収入全ですよね。
",どちらともいえない,あまり解らないです。,好ましい,当然ですよ。,"観光客の消費によって飲食業や宿泊業が潤う, まちに賑わいが生まれる, 地域の知名度が上がる, 移住・定住のきっかけとなる",,"騒音やごみの増加, 交通渋滞や路上駐車などの交通環境の悪化",他にないです。,"観光スポットを結ぶ交通機関, 観光スポットの案内板や標識（多言語表示）, トイレ・休憩所等の整備及びユニバーサル化, 観光イベント, 障害者や高齢者への配慮（バリアフリー）, 観光マップやパンフレット, 観光案内所、観光ガイド, 駐車場",3,2,,6,良いのでは。,5,５年後のことは生きていないかも。,70歳以上,男性
